route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCEFR=Line==C5996E08-5B80-4EA7-8BD5-268DCBA77858=,1277,OCESN096725F0200224926,"96725",1,,
OCEFR=Line==C5996E08-5B80-4EA7-8BD5-268DCBA77858=,1850,OCESN096721F0200224924,"96721",1,,
OCEFR=Line==C5996E08-5B80-4EA7-8BD5-268DCBA77858=,1850,OCESN096723F0200224925,"96723",1,,
OCEFR=Line==C5996E08-5B80-4EA7-8BD5-268DCBA77858=,1850,OCESN096763F0100124938,"96763",1,,
OCEFR=Line==C5996E08-5B80-4EA7-8BD5-268DCBA77858=,1850,OCESN096765F0100124939,"96765",1,,
OCEFR=Line==C5996E08-5B80-4EA7-8BD5-268DCBA77858=,1850,OCESN096761F0100124937,"96761",1,,
OCEFR=Line==C5996E08-5B80-4EA7-8BD5-268DCBA77858=,1850,OCESN096755F0200224932,"96755",1,,
OCEFR=Line==C5996E08-5B80-4EA7-8BD5-268DCBA77858=,1850,OCESN096759F0100124935,"96759",1,,
OCEFR=Line==C5996E08-5B80-4EA7-8BD5-268DCBA77858=,1850,OCESN461100R0300334991,"461100",0,,
OCEFR=Line==C5996E08-5B80-4EA7-8BD5-268DCBA77858=,1850,OCESN096756F0100124933,"96756",0,,
OCEFR=Line==C5996E08-5B80-4EA7-8BD5-268DCBA77858=,1850,OCESN096754F0100124931,"96754",0,,
OCEFR=Line==C5996E08-5B80-4EA7-8BD5-268DCBA77858=,1850,OCESN096760F0100124936,"96760",0,,
OCEFR=Line==C5996E08-5B80-4EA7-8BD5-268DCBA77858=,1850,OCESN096758F0100124934,"96758",0,,
OCEFR=Line==C5996E08-5B80-4EA7-8BD5-268DCBA77858=,437,OCESN096720F0200224923,"96720",0,,
OCEFR=Line==C5996E08-5B80-4EA7-8BD5-268DCBA77858=,1850,OCESN096714F0200224922,"96714",0,,
OCEFR=Line==C5996E08-5B80-4EA7-8BD5-268DCBA77858=,1850,OCESN096752F0200224930,"96752",0,,
OCEFR=Line==C5996E08-5B80-4EA7-8BD5-268DCBA77858=,1850,OCESN096742F0200224928,"96742",0,,
OCE413,6468,OCESN105485F0200225009,"105485",1,,
OCE413,6467,OCESN105485F0100125008,"105485",1,,
OCE413,2200,OCESN107225F0100125036,"107225",1,,
OCE413,10050,OCESN105495F0400425011,"105495",1,,
OCE413,1654,OCESN105457F0200225004,"105457",1,,
OCE413,3895,OCESN105461F0300325007,"105461",1,,
OCE413,3896,OCESN105461F0200225006,"105461",1,,
OCE413,562,OCESN107260F0300325037,"107260",1,,
OCE413,424,OCESN107440F0100125044,"107440",1,,
OCE413,12531,OCESN107359F0100125043,"107359",1,,
OCE413,514,OCESN107455F0100125045,"107455",1,,
OCE413,9513,OCESN107300F0200225039,"107300",1,,
OCE413,514,OCESN107284F0100125038,"107284",1,,
OCE413,4469,OCESN107351F0100125040,"107351",1,,
OCE413,562,OCESN107353F0200225042,"107353",1,,
OCE413,2200,OCESN107353F0100125041,"107353",1,,
OCE413,4799,OCESN105350F0200224988,"105350",1,,
OCE413,514,OCESN105346F0300324987,"105346",1,,
OCE413,9082,OCESN105362F0200224989,"105362",1,,
OCE413,9083,OCESN105362F0100124990,"105362",1,,
OCE413,2200,OCESN105332F0200224983,"105332",1,,
OCE413,5710,OCESN105330F0300324982,"105330",1,,
OCE413,430,OCESN105340F0200224984,"105340",1,,
OCE413,2025,OCESN105342F0200224986,"105342",1,,
OCE413,855,OCESN105341F0200224985,"105341",1,,
OCE413,504,OCESN105433F0500524999,"105433",1,,
OCE413,430,OCESN105433F0600625000,"105433",1,,
OCE413,855,OCESN105454F0100125002,"105454",1,,
OCE413,562,OCESN105377F0100124994,"105377",1,,
OCE413,514,OCESN105375F0300324993,"105375",1,,
OCE413,514,OCESN105378F0100124995,"105378",1,,
OCE413,514,OCESN105432F0300324997,"105432",1,,
OCE413,4781,OCESN105390F0100124996,"105390",1,,
OCE413,6184,OCESN106390F0300325027,"106390",1,,
OCE413,2200,OCESN106433F0300325028,"106433",1,,
OCE413,2664,OCESN106379F0100125026,"106379",1,,
OCE413,562,OCESN106377F0200225024,"106377",1,,
OCE413,514,OCESN106378F0100125025,"106378",1,,
OCE413,1654,OCESN106456F0100125033,"106456",1,,
OCE413,855,OCESN106454F0200225032,"106454",1,,
OCE413,430,OCESN106453F0300325031,"106453",1,,
OCE413,1687,OCESN106377F0100125023,"106377",1,,
OCE413,5686,OCESN106333F0400425015,"106333",1,,
OCE413,514,OCESN106330F0300325012,"106330",1,,
OCE413,514,OCESN106331F0300325013,"106331",1,,
OCE413,6184,OCESN106342F0100125017,"106342",1,,
OCE413,9702,OCESN106362F0100125021,"106362",1,,
OCE413,4799,OCESN106350F0200225020,"106350",1,,
OCE413,5722,OCESN106346F0100125018,"106346",1,,
OCE413,6900,OCESN106347F0300325019,"106347",1,,
OCE413,2200,OCESN108487F0100125061,"108487",1,,
OCE413,514,OCESN108451F0100125060,"108451",1,,
OCE413,821,OCESN108444F0200225058,"108444",1,,
OCE413,3406,OCESN108444F0100125059,"108444",1,,
OCE413,540,OCESN108359F0100125057,"108359",1,,
OCE413,562,OCESN108260F0200225049,"108260",1,,
OCE413,972,OCESN108284F0300325050,"108284",1,,
OCE413,891,OCESN108241F0100125048,"108241",1,,
OCE413,6900,OCESN106494F0100125035,"106494",1,,
OCE413,5567,OCESN108284F0200225051,"108284",1,,
OCE413,562,OCESN108353F0100125055,"108353",1,,
OCE413,2200,OCESN108353F0200225056,"108353",1,,
OCE413,4469,OCESN108351F0100125054,"108351",1,,
OCE645579,509,OCESN400013R0200233153,"400013",1,,
OCE645579,509,OCESN400003R0100133147,"400003",1,,
OCE645579,509,OCESN400005R0200233149,"400005",1,,
OCE645579,509,OCESN400001R0100133145,"400001",1,,
OCE645579,509,OCESN400007R0300333151,"400007",1,,
OCE645579,586,OCESN400012R0200233152,"400012",0,,
OCE645579,10977,OCESN400014R0200233154,"400014",0,,
OCE645579,586,OCESN400016R0200233155,"400016",0,,
OCE645579,509,OCESN400006R0300333150,"400006",0,,
OCE645579,509,OCESN400000R0200233144,"400000",0,,
OCE645579,509,OCESN400004R0100133148,"400004",0,,
OCE645579,509,OCESN400002R0200233146,"400002",0,,
OCESN-87212407-87212027,2788,OCESN400021R0200233156,"400021",1,,
OCESN-87212407-87212027,7676,OCESN400025R0200233159,"400025",1,,
OCESN-87212407-87212027,7676,OCESN400028R0200233162,"400028",0,,
OCESN-87212407-87212027,2788,OCESN400024R0100133158,"400024",0,,
OCESN-87212464-87212027,7676,OCESN400027R0200233161,"400027",1,,
OCESN-87212464-87212027,2788,OCESN400023R0100133157,"400023",1,,
OCESN-87212464-87212027,7676,OCESN400030R0200233164,"400030",0,,
OCESN-87212464-87212027,2788,OCESN400026R0200233160,"400026",0,,
OCESN-87213058-87213470,1057,OCESN400035R0200233169,"400035",1,,
OCESN-87213058-87213470,1057,OCESN400029R0200233163,"400029",1,,
OCESN-87213058-87213470,5168,OCESN400031R0200233165,"400031",1,,
OCESN-87213058-87213470,1057,OCESN400033R0200233167,"400033",1,,
OCESN-87213058-87213470,1057,OCESN400040R0100133174,"400040",0,,
OCESN-87213058-87213470,1057,OCESN400036R0300333170,"400036",0,,
OCESN-87213058-87213470,1057,OCESN400042R0100133176,"400042",0,,
OCESN-87213058-87213470,5168,OCESN400038R0200233172,"400038",0,,
OCESN-87212340-87212027,334,OCESN400034R0200233168,"400034",0,,
OCESN-87212340-87212027,334,OCESN400032R0100133166,"400032",0,,
OCE645599,491,OCESN400249R0200233244,"400249",1,,
OCE645599,491,OCESN400259R0100133254,"400259",1,,
OCE645599,491,OCESN400261R0200233255,"400261",1,,
OCE645599,491,OCESN400251R0100133246,"400251",1,,
OCE645599,6309,OCESN400057R0300333191,"400057",1,,
OCE645599,491,OCESN400255R0100133251,"400255",1,,
OCE645599,491,OCESN400247R0400433241,"400247",1,,
OCE645599,10917,OCESN400245R0200233238,"400245",1,,
OCE645599,6309,OCESN400253R0100133248,"400253",1,,
OCE645599,491,OCESN400037R0300333171,"400037",1,,
OCE645599,491,OCESN400047R0700733181,"400047",1,,
OCE645599,6309,OCESN400045R0100133179,"400045",1,,
OCE645599,491,OCESN400041R0100133175,"400041",1,,
OCE645599,6309,OCESN400043R0100133177,"400043",1,,
OCE645599,491,OCESN400053R0600633187,"400053",1,,
OCE645599,491,OCESN400055R0400433189,"400055",1,,
OCE645599,7402,OCESN400051R0500533185,"400051",1,,
OCE645599,491,OCESN400049R1001033183,"400049",1,,
OCE645599,6309,OCESN400039R0100133173,"400039",1,,
OCE645599,491,OCESN400263R0200233256,"400263",1,,
OCE645599,491,OCESN400252R0200233247,"400252",0,,
OCE645599,491,OCESN400254R0200233250,"400254",0,,
OCE645599,6201,OCESN400254R0100133249,"400254",0,,
OCE645599,491,OCESN400054R0400433188,"400054",0,,
OCE645599,7402,OCESN400058R0300333192,"400058",0,,
OCE645599,491,OCESN400242R0200233236,"400242",0,,
OCE645599,6309,OCESN400052R0500533186,"400052",0,,
OCE645599,491,OCESN400044R0100133178,"400044",0,,
OCE645599,491,OCESN400048R1101133182,"400048",0,,
OCE645599,6309,OCESN400050R0700733184,"400050",0,,
OCE645599,6309,OCESN400064R0300333202,"400064",0,,
OCE645599,491,OCESN400248R0300333243,"400248",0,,
OCE645599,491,OCESN400250R0200233245,"400250",0,,
OCE645599,491,OCESN400062R0300333198,"400062",0,,
OCE645599,491,OCESN400244R0200233237,"400244",0,,
OCE645599,491,OCESN400060R0300333195,"400060",0,,
OCE645599,6309,OCESN400246R0200233240,"400246",0,,
OCE645599,491,OCESN400056R0400433190,"400056",0,,
OCE645599,491,OCESN400256R0100133252,"400256",0,,
OCE645599,491,OCESN400258R0100133253,"400258",0,,
OCE645599,6309,OCESN400046R0600633180,"400046",0,,
OCE645613,5587,OCESN400059R0400433194,"400059",1,,
OCE645613,5587,OCESN400481R0100133371,"400481",1,,
OCE645613,10975,OCESN400479R0100133370,"400479",1,,
OCE645613,10744,OCESN400059R0300333193,"400059",1,,
OCE645613,4807,OCESN400488R0100133372,"400488",0,,
OCE645613,10744,OCESN400066R0200233205,"400066",0,,
OCE645613,10976,OCESN400492R0100133374,"400492",0,,
OCE645613,5587,OCESN400490R0100133373,"400490",0,,
OCE777849,566,OCESN400067R0200233206,"400067",1,,
OCE777849,566,OCESN400071R0200233212,"400071",1,,
OCE777849,566,OCESN400069R0200233209,"400069",1,,
OCE777849,566,OCESN400073R0200233216,"400073",1,,
OCE777849,10954,OCESN400063R0400433200,"400063",1,,
OCE777849,566,OCESN400061R0400433197,"400061",1,,
OCE777849,4413,OCESN400063R0500533201,"400063",1,,
OCE777849,566,OCESN400065R0200233203,"400065",1,,
OCE777849,1362,OCESN400065R0100133204,"400065",1,,
OCE777849,1362,OCESN400061R0300333196,"400061",1,,
OCE777849,1362,OCESN400063R0300333199,"400063",1,,
OCE777849,4128,OCESN400082R0200233224,"400082",0,,
OCE777849,566,OCESN400076R0200233219,"400076",0,,
OCE777849,566,OCESN400074R0200233217,"400074",0,,
OCE777849,566,OCESN400078R0200233221,"400078",0,,
OCE777849,10954,OCESN400072R0200233215,"400072",0,,
OCE777849,566,OCESN400070R0300333210,"400070",0,,
OCE777849,4413,OCESN400072R0400433214,"400072",0,,
OCE777849,566,OCESN400068R0300333208,"400068",0,,
OCE777849,1362,OCESN400070R0200233211,"400070",0,,
OCE777849,1362,OCESN400068R0200233207,"400068",0,,
OCE777849,1362,OCESN400072R0300333213,"400072",0,,
OCESN-87182642-87182881,2788,OCESN400077R0200233220,"400077",1,,
OCESN-87182642-87182881,2788,OCESN400075R0200233218,"400075",1,,
OCESN-87182642-87182881,2788,OCESN400088R0200233229,"400088",0,,
OCESN-87182642-87182881,2788,OCESN400086R0200233228,"400086",0,,
OCESN-87182642-87182881,2788,OCESN400084R0200233226,"400084",0,,
OCESN-87182881-87182618,2788,OCESN400079R0200233222,"400079",1,,
OCESN-87182642-87182568,2788,OCESN400085R0200233227,"400085",1,,
OCESN-87182642-87182568,2788,OCESN400083R0200233225,"400083",1,,
OCESN-87182642-87182568,2788,OCESN400081R0200233223,"400081",1,,
OCESN-87182642-87182568,2788,OCESN400090R0200233230,"400090",0,,
OCESN-87182642-87182568,2788,OCESN400092R0200233231,"400092",0,,
OCE649576,5434,OCESN400241R0300333235,"400241",1,,
OCE649576,1570,OCESN400353R0200233263,"400353",1,,
OCE649576,237,OCESN400443R0100133352,"400443",1,,
OCE649576,1570,OCESN400375R0200233285,"400375",1,,
OCE649576,1570,OCESN400359R0200233269,"400359",1,,
OCE649576,10972,OCESN400241R0200233234,"400241",1,,
OCE649576,1570,OCESN400355R0100133265,"400355",1,,
OCE649576,1570,OCESN400349R0100133259,"400349",1,,
OCE649576,1570,OCESN400357R0200233267,"400357",1,,
OCE649576,237,OCESN400447R0100133356,"400447",1,,
OCE649576,1570,OCESN400351R0200233261,"400351",1,,
OCE649576,7080,OCESN400451R0100133359,"400451",1,,
OCE649576,237,OCESN400445R0100133354,"400445",1,,
OCE649576,1570,OCESN400371R0200233281,"400371",1,,
OCE649576,1570,OCESN400369R0200233279,"400369",1,,
OCE649576,1570,OCESN400363R0200233273,"400363",1,,
OCE649576,1570,OCESN400361R0200233271,"400361",1,,
OCE649576,1570,OCESN400367R0200233277,"400367",1,,
OCE649576,1570,OCESN400365R0200233275,"400365",1,,
OCE649576,1570,OCESN400373R0200233283,"400373",1,,
OCE649576,1570,OCESN400389R0200233298,"400389",1,,
OCE649576,1570,OCESN400405R0100133314,"400405",1,,
OCE649576,1570,OCESN400397R0200233306,"400397",1,,
OCE649576,1570,OCESN400429R0100133338,"400429",1,,
OCE649576,1570,OCESN400427R0100133336,"400427",1,,
OCE649576,1570,OCESN400401R0200233310,"400401",1,,
OCE649576,1570,OCESN400393R0200233302,"400393",1,,
OCE649576,1570,OCESN400391R0200233300,"400391",1,,
OCE649576,1570,OCESN400403R0200233312,"400403",1,,
OCE649576,1570,OCESN400423R0100133332,"400423",1,,
OCE649576,1570,OCESN400395R0200233304,"400395",1,,
OCE649576,1570,OCESN400399R0300333308,"400399",1,,
OCE649576,1570,OCESN400387R0200233296,"400387",1,,
OCE649576,1570,OCESN400417R0100133326,"400417",1,,
OCE649576,1570,OCESN400425R0100133334,"400425",1,,
OCE649576,1570,OCESN400377R0200233287,"400377",1,,
OCE649576,237,OCESN400435R0100133344,"400435",1,,
OCE649576,1570,OCESN400415R0100133324,"400415",1,,
OCE649576,237,OCESN400439R0100133348,"400439",1,,
OCE649576,1570,OCESN400421R0100133330,"400421",1,,
OCE649576,237,OCESN400437R0100133346,"400437",1,,
OCE649576,1570,OCESN400419R0100133328,"400419",1,,
OCE649576,237,OCESN400441R0100133350,"400441",1,,
OCE649576,1570,OCESN400409R0100133318,"400409",1,,
OCE649576,1570,OCESN400383R0200233292,"400383",1,,
OCE649576,1570,OCESN400431R0100133340,"400431",1,,
OCE649576,1570,OCESN400407R0100133316,"400407",1,,
OCE649576,1570,OCESN400385R0200233294,"400385",1,,
OCE649576,1570,OCESN400379R0200233289,"400379",1,,
OCE649576,1570,OCESN400433R0100133342,"400433",1,,
OCE649576,1570,OCESN400411R0100133320,"400411",1,,
OCE649576,1570,OCESN400413R0100133322,"400413",1,,
OCE649576,1570,OCESN400428R0100133337,"400428",0,,
OCE649576,1570,OCESN400356R0200233266,"400356",0,,
OCE649576,1570,OCESN400358R0200233268,"400358",0,,
OCE649576,1570,OCESN400354R0200233264,"400354",0,,
OCE649576,237,OCESN400436R0100133345,"400436",0,,
OCE649576,1570,OCESN400352R0200233262,"400352",0,,
OCE649576,1570,OCESN400366R0200233276,"400366",0,,
OCE649576,1570,OCESN400368R0200233278,"400368",0,,
OCE649576,1570,OCESN400364R0300333274,"400364",0,,
OCE649576,1570,OCESN400360R0200233270,"400360",0,,
OCE649576,1570,OCESN400362R0300333272,"400362",0,,
OCE649576,10990,OCESN400240R0200233233,"400240",0,,
OCE649576,1501,OCESN400444R0100133353,"400444",0,,
OCE649576,1570,OCESN400350R0300333260,"400350",0,,
OCE649576,1915,OCESN400446R0100133355,"400446",0,,
OCE649576,237,OCESN400438R0100133347,"400438",0,,
OCE649576,237,OCESN400440R0100133349,"400440",0,,
OCE649576,1501,OCESN400442R0100133351,"400442",0,,
OCE649576,1570,OCESN400370R0200233280,"400370",0,,
OCE649576,277,OCESN400240R0400433232,"400240",0,,
OCE649576,1570,OCESN400420R0100133329,"400420",0,,
OCE649576,1570,OCESN400424R0100133333,"400424",0,,
OCE649576,1570,OCESN400422R0100133331,"400422",0,,
OCE649576,1570,OCESN400426R0100133335,"400426",0,,
OCE649576,1570,OCESN400372R0200233282,"400372",0,,
OCE649576,1570,OCESN400404R0200233313,"400404",0,,
OCE649576,1570,OCESN400390R0200233299,"400390",0,,
OCE649576,1570,OCESN400388R0200233297,"400388",0,,
OCE649576,1570,OCESN400386R0200233295,"400386",0,,
OCE649576,1570,OCESN400406R0200233315,"400406",0,,
OCE649576,1570,OCESN400402R0200233311,"400402",0,,
OCE649576,1570,OCESN400398R0200233307,"400398",0,,
OCE649576,1570,OCESN400396R0200233305,"400396",0,,
OCE649576,1570,OCESN400394R0200233303,"400394",0,,
OCE649576,1570,OCESN400392R0200233301,"400392",0,,
OCE649576,1570,OCESN400400R0200233309,"400400",0,,
OCE649576,1570,OCESN400408R0200233317,"400408",0,,
OCE649576,1570,OCESN400416R0100133325,"400416",0,,
OCE649576,1570,OCESN400378R0200233288,"400378",0,,
OCE649576,1570,OCESN400376R0200233286,"400376",0,,
OCE649576,1570,OCESN400374R0200233284,"400374",0,,
OCE649576,1570,OCESN400418R0100133327,"400418",0,,
OCE649576,1570,OCESN400414R0100133323,"400414",0,,
OCE649576,1570,OCESN400410R0200233319,"400410",0,,
OCE649576,1570,OCESN400384R0200233293,"400384",0,,
OCE649576,1570,OCESN400382R0200233291,"400382",0,,
OCE649576,1570,OCESN400380R0200233290,"400380",0,,
OCE649576,1570,OCESN400412R0100133321,"400412",0,,
OCE649576,237,OCESN400432R0100133341,"400432",0,,
OCE649576,4764,OCESN400430R0100133339,"400430",0,,
OCE649576,237,OCESN400434R0100133343,"400434",0,,
OCE777848,4617,OCESN400343R0300333257,"400343",1,,
OCE777848,4617,OCESN400348R0300333258,"400348",0,,
OCE200740,502,OCESN830321F0500535199,"830321",1,,
OCE200740,5500,OCESN830307F1001035172,"830307",1,,
OCE200740,10814,OCESN830307F0800835173,"830307",1,,
OCE200740,10957,OCESN830317F0400435194,"830317",1,,
OCE200740,10958,OCESN830317F0300335193,"830317",1,,
OCE200740,503,OCESN830309F1401435176,"830309",1,,
OCE200740,10960,OCESN830317F0600635196,"830317",1,,
OCE200740,10959,OCESN830317F0500535195,"830317",1,,
OCE200740,1033,OCESN830321F0300335200,"830321",1,,
OCE200740,751,OCESN830301F0700735161,"830301",1,,
OCE200740,465,OCESN830303F0400435164,"830303",1,,
OCE200740,502,OCESN830309F1001035177,"830309",1,,
OCE200740,749,OCESN830301F0400435160,"830301",1,,
OCE200740,10837,OCESN830305F0400435169,"830305",1,,
OCE200740,8109,OCESN830321F0400435201,"830321",1,,
OCE200740,515,OCESN830303F0600635165,"830303",1,,
OCE200740,465,OCESN830305F0500535168,"830305",1,,
OCE200740,526,OCESN830313F0400435185,"830313",1,,
OCE200740,465,OCESN830315F0600635189,"830315",1,,
OCE200740,10803,OCESN830311F0600635183,"830311",1,,
OCE200740,525,OCESN830313F0500535186,"830313",1,,
OCE200740,515,OCESN830315F0400435190,"830315",1,,
OCE200740,465,OCESN830309F1501535178,"830309",1,,
OCE200740,489,OCESN830311F0300335184,"830311",1,,
OCE200740,515,OCESN830309F0900935179,"830309",1,,
OCE200740,1341,OCESN830311F0500535182,"830311",1,,
OCE200740,503,OCESN830326F0700735204,"830326",0,,
OCE200740,503,OCESN830324F0400435203,"830324",0,,
OCE200740,10814,OCESN830306F0900935170,"830306",0,,
OCE200740,751,OCESN830304F0400435167,"830304",0,,
OCE200740,515,OCESN830302F0700735163,"830302",0,,
OCE200740,465,OCESN830302F0500535162,"830302",0,,
OCE200740,749,OCESN830304F0500535166,"830304",0,,
OCE200740,525,OCESN830310F0600635181,"830310",0,,
OCE200740,465,OCESN830300F0600635158,"830300",0,,
OCE200740,502,OCESN830326F0500535205,"830326",0,,
OCE200740,526,OCESN830310F0700735180,"830310",0,,
OCE200740,515,OCESN830300F0400435159,"830300",0,,
OCE200740,502,OCESN830320F0700735197,"830320",0,,
OCE200740,503,OCESN830320F0600635198,"830320",0,,
OCE200740,465,OCESN830316F0600635191,"830316",0,,
OCE200740,465,OCESN830308F0800835174,"830308",0,,
OCE200740,525,OCESN830314F0500535188,"830314",0,,
OCE200740,515,OCESN830308F0500535175,"830308",0,,
OCE200740,502,OCESN830324F0700735202,"830324",0,,
OCE200740,5500,OCESN830306F0700735171,"830306",0,,
OCE200740,526,OCESN830314F0400435187,"830314",0,,
OCE200740,515,OCESN830316F0400435192,"830316",0,,
OCESN-80142927-87212027,4805,OCESN400500R0100133377,"400500",0,,
OCESN-80143099-87212027,1353,OCESN400505R0100133382,"400505",1,,
OCESN-80143099-87212027,1353,OCESN400515R0100133392,"400515",1,,
OCESN-80143099-87212027,1353,OCESN400509R0100133386,"400509",1,,
OCESN-80143099-87212027,1353,OCESN400513R0100133390,"400513",1,,
OCESN-80143099-87212027,1353,OCESN400511R0100133388,"400511",1,,
OCESN-80143099-87212027,1353,OCESN400503R0100133380,"400503",1,,
OCESN-80143099-87212027,1353,OCESN400507R0100133384,"400507",1,,
OCESN-80143099-87212027,1353,OCESN400501R0100133378,"400501",1,,
OCESN-80143099-87212027,1353,OCESN400502R0100133379,"400502",0,,
OCESN-80143099-87212027,1353,OCESN400512R0100133389,"400512",0,,
OCESN-80143099-87212027,1353,OCESN400514R0100133391,"400514",0,,
OCESN-80143099-87212027,1353,OCESN400516R0100133393,"400516",0,,
OCESN-80143099-87212027,1353,OCESN400510R0100133387,"400510",0,,
OCESN-80143099-87212027,1353,OCESN400504R0100133381,"400504",0,,
OCESN-80143099-87212027,1353,OCESN400506R0100133383,"400506",0,,
OCESN-80143099-87212027,1353,OCESN400508R0100133385,"400508",0,,
OCE1650157,6924,OCESN867023F0600646876,"867023",1,,
OCE1650157,3611,OCESN867023F0700746877,"867023",1,,
OCE1650157,3611,OCESN867013F0100146873,"867013",1,,
OCE1650157,9586,OCESN867009F0400446869,"867009",1,,
OCE1650157,9585,OCESN867009F0600646868,"867009",1,,
OCE1650157,9120,OCESN867001F0400446863,"867001",1,,
OCE1650157,3611,OCESN867001F0300346862,"867001",1,,
OCE1650157,1900,OCESN405009R0200233395,"405009",1,,
OCE1650157,4297,OCESN867011F0900946870,"867011",1,,
OCE1650157,8918,OCESN867029F0700746886,"867029",1,,
OCE1650157,8916,OCESN867029F0500546885,"867029",1,,
OCE1650157,7237,OCESN867011F0300346871,"867011",1,,
OCE1650157,1900,OCESN405004R0200233394,"405004",0,,
OCE1650157,4299,OCESN867004F0300346867,"867004",0,,
OCE1650157,4297,OCESN867004F0500546866,"867004",0,,
OCE1650157,6925,OCESN867026F0600646881,"867026",0,,
OCE1650157,6924,OCESN867026F0500546880,"867026",0,,
OCE1650157,4752,OCESN867022F0300346874,"867022",0,,
OCE1650157,4753,OCESN867022F0600646875,"867022",0,,
OCE1650157,8757,OCESN867036F0100146888,"867036",0,,
OCE1650157,3611,OCESN867002F0400446865,"867002",0,,
OCE1650157,4753,OCESN867036F0200246887,"867036",0,,
OCE1650157,3611,OCESN867012F0100146872,"867012",0,,
OCE1650157,72,OCESN867028F0600646884,"867028",0,,
OCE1650157,6924,OCESN867002F0600646864,"867002",0,,
OCE1650157,9026,OCESN867028F0400446883,"867028",0,,
OCE1650157,2226,OCESN867028F0700746882,"867028",0,,
OCE1650157,6924,OCESN867024F0400446879,"867024",0,,
OCE1650157,3611,OCESN867024F0900946878,"867024",0,,
OCE1650154,453,OCESN866025F0600646611,"866025",1,,
OCE1650154,380,OCESN866035F0100146618,"866035",1,,
OCE1650154,10852,OCESN866043F0200246621,"866043",1,,
OCE1650154,375,OCESN866037F0200246620,"866037",1,,
OCE1650154,453,OCESN866021F0400446606,"866021",1,,
OCE1650154,380,OCESN866013F0200246600,"866013",1,,
OCE1650154,9065,OCESN866021F0600646605,"866021",1,,
OCE1650154,382,OCESN866033F0300346616,"866033",1,,
OCE1650154,10991,OCESN866025F0400446610,"866025",1,,
OCE1650154,9939,OCESN866043F0300346622,"866043",1,,
OCE1650154,375,OCESN866017F0200246602,"866017",1,,
OCE1650154,1619,OCESN866021F0500546607,"866021",1,,
OCE1650154,1619,OCESN866025F0500546612,"866025",1,,
OCE1650154,1619,OCESN405021R0200233396,"405021",1,,
OCE1650154,1619,OCESN405025R0200233398,"405025",1,,
OCE1650154,380,OCESN866067F0200246625,"866067",1,,
OCE1650154,375,OCESN866091F0200246630,"866091",1,,
OCE1650154,466,OCESN866065F0200246624,"866065",1,,
OCE1650154,1441,OCESN405024R0200233397,"405024",0,,
OCE1650154,382,OCESN866032F0200246615,"866032",0,,
OCE1650154,4149,OCESN866028F0300346614,"866028",0,,
OCE1650154,380,OCESN866010F0200246599,"866010",0,,
OCE1650154,6627,OCESN866036F0200246619,"866036",0,,
OCE1650154,380,OCESN866034F0200246617,"866034",0,,
OCE1650154,1678,OCESN866020F0300346604,"866020",0,,
OCE1650154,453,OCESN866020F0400446603,"866020",0,,
OCE1650154,1064,OCESN866014F0200246601,"866014",0,,
OCE1650154,5228,OCESN866024F0500546609,"866024",0,,
OCE1650154,453,OCESN866024F0600646608,"866024",0,,
OCE1650154,1619,OCESN405048R0200233399,"405048",0,,
OCE1650154,2121,OCESN866076F0200246626,"866076",0,,
OCE1650154,1064,OCESN866062F0200246623,"866062",0,,
OCE1650154,573,OCESN866086F0100146628,"866086",0,,
OCE1650154,382,OCESN866084F0200246627,"866084",0,,
OCE1650154,380,OCESN866088F0200246629,"866088",0,,
OCE1650154,1619,OCESN866028F0400446613,"866028",0,,
OCE1650162,212,OCESN405123R0300333404,"405123",1,,
OCE1650162,1064,OCESN866105F0200246634,"866105",1,,
OCE1650162,382,OCESN866111F0200246640,"866111",1,,
OCE1650162,466,OCESN866115F0200246643,"866115",1,,
OCE1650162,7074,OCESN866123F0200246648,"866123",1,,
OCE1650162,375,OCESN866139F0200246658,"866139",1,,
OCE1650162,380,OCESN866135F0200246656,"866135",1,,
OCE1650162,212,OCESN405121R0300333403,"405121",1,,
OCE1650162,5251,OCESN405117R0200233401,"405117",1,,
OCE1650162,6809,OCESN866109F0300346637,"866109",1,,
OCE1650162,2721,OCESN866141F0200246660,"866141",1,,
OCE1650162,6809,OCESN866117F0200246644,"866117",1,,
OCE1650162,6809,OCESN866121F0200246647,"866121",1,,
OCE1650162,375,OCESN866133F0200246653,"866133",1,,
OCE1650162,8955,OCESN866147F0300346663,"866147",1,,
OCE1650162,380,OCESN866103F0200246632,"866103",1,,
OCE1650162,1654,OCESN866145F0300346662,"866145",1,,
OCE1650162,212,OCESN866109F0400446638,"866109",1,,
OCE1650162,212,OCESN405109R0300333400,"405109",1,,
OCE1650162,212,OCESN405124R0300333405,"405124",0,,
OCE1650162,380,OCESN866136F0200246657,"866136",0,,
OCE1650162,8895,OCESN866124F0300346649,"866124",0,,
OCE1650162,382,OCESN866142F0200246661,"866142",0,,
OCE1650162,380,OCESN866108F0300346636,"866108",0,,
OCE1650162,380,OCESN866110F0200246639,"866110",0,,
OCE1650162,382,OCESN866112F0200246641,"866112",0,,
OCE1650162,466,OCESN866132F0300346652,"866132",0,,
OCE1650162,466,OCESN866126F0200246650,"866126",0,,
OCE1650162,466,OCESN866118F0200246645,"866118",0,,
