service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
12075,0,0,0,0,0,0,1,20200223,20200412
10163,0,1,1,1,0,0,0,20200414,20200416
3012,1,1,1,1,1,1,1,20200222,20200520
10935,0,0,0,0,0,1,0,20200222,20200516
9039,0,0,0,0,0,0,1,20200223,20200517
9666,0,0,0,0,0,1,0,20200330,20200412
3754,0,0,0,0,0,0,1,20200316,20200412
9588,1,1,1,1,1,1,1,20200330,20200412
2884,1,1,1,1,1,0,0,20200220,20200520
1871,1,1,1,1,0,0,0,20200427,20200510
9713,1,1,1,1,1,0,0,20200323,20200329
1345,1,1,1,1,1,1,1,20200330,20200412
9716,1,1,1,1,1,0,0,20200413,20200426
3976,0,0,0,0,0,1,0,20200316,20200412
7353,1,1,1,1,1,0,0,20200220,20200520
5578,0,0,0,0,0,0,1,20200223,20200301
7809,0,0,0,0,0,1,0,20200323,20200412
5911,1,1,1,1,1,1,1,20200511,20200520
9715,0,0,0,1,1,0,0,20200220,20200221
9714,0,1,1,1,1,0,0,20200225,20200313
5913,0,0,0,0,0,1,1,20200413,20200419
5912,0,0,0,0,0,1,1,20200307,20200308
8491,1,1,1,1,1,0,0,20200323,20200329
2527,1,1,1,1,1,1,1,20200220,20200520
8874,0,0,0,0,0,1,1,20200323,20200412
8577,1,1,1,1,1,0,0,20200220,20200520
9661,1,1,1,1,1,0,0,20200316,20200520
9705,0,0,0,0,0,0,1,20200323,20200412
9699,0,0,0,0,0,1,0,20200328,20200412
8876,1,1,1,1,1,0,0,20200224,20200228
7149,1,1,1,1,1,0,0,20200224,20200308
7087,0,0,0,0,0,0,1,20200330,20200412
9662,1,1,1,1,1,0,0,20200220,20200313
8490,1,1,1,1,1,0,1,20200223,20200520
8875,1,1,1,1,0,0,0,20200427,20200510
7151,1,1,1,1,1,0,0,20200309,20200329
5804,0,0,0,0,0,0,1,20200316,20200405
2162,1,1,1,1,1,1,0,20200316,20200412
9480,0,0,0,1,1,0,0,20200220,20200221
9350,0,0,1,0,0,0,0,20200311,20200415
10405,1,1,1,1,1,0,0,20200224,20200417
5982,0,0,0,0,0,0,1,20200315,20200322
3833,0,0,0,0,0,1,0,20200314,20200328
3089,1,1,1,1,1,0,0,20200420,20200520
9740,1,1,1,1,1,1,0,20200420,20200520
8024,1,1,1,0,0,0,0,20200323,20200331
8092,0,0,0,0,0,1,0,20200222,20200516
11135,0,0,0,0,0,1,0,20200222,20200516
11132,1,1,1,0,0,0,0,20200518,20200520
11136,1,1,1,1,1,0,0,20200302,20200322
11134,1,1,1,1,1,0,0,20200224,20200228
9452,1,1,1,1,1,1,0,20200224,20200520
1252,0,0,0,1,1,1,0,20200220,20200222
3834,1,1,1,1,1,1,1,20200220,20200520
5981,0,0,0,0,0,0,1,20200223,20200517
8699,1,1,1,1,1,0,0,20200220,20200322
8700,0,0,0,0,0,0,1,20200223,20200520
9808,0,0,0,0,0,1,0,20200222,20200516
5673,0,0,0,0,0,1,1,20200220,20200520
9610,0,0,0,0,0,1,0,20200222,20200516
8797,0,0,0,0,0,1,0,20200314,20200321
11996,1,1,1,1,1,1,1,20200224,20200520
9346,0,0,0,0,0,1,1,20200223,20200517
9593,1,1,1,1,1,1,1,20200222,20200520
10820,1,1,1,1,1,0,0,20200309,20200520
9548,1,1,1,1,1,1,0,20200309,20200426
7431,0,0,0,1,1,0,0,20200402,20200403
9751,1,1,1,1,1,0,1,20200223,20200520
9349,0,0,0,0,0,1,1,20200323,20200517
9587,0,0,0,0,0,1,1,20200323,20200503
4158,1,1,1,1,1,0,1,20200220,20200520
6295,0,1,1,1,1,1,1,20200220,20200412
4285,1,1,1,1,1,0,0,20200302,20200520
9348,1,1,1,1,1,0,0,20200323,20200520
6812,1,1,1,1,1,0,0,20200323,20200520
9592,1,0,0,0,0,0,0,20200220,20200518
9561,1,1,1,1,1,1,1,20200221,20200520
3960,0,0,0,0,0,1,1,20200222,20200516
9560,1,1,1,1,1,0,0,20200220,20200322
9558,1,1,1,1,1,0,0,20200406,20200426
9559,0,0,0,0,0,1,1,20200222,20200517
9495,1,1,1,1,1,1,1,20200220,20200322
9531,1,1,1,1,1,1,1,20200220,20200520
9494,0,1,1,1,1,1,0,20200413,20200510
9591,0,1,1,1,1,0,0,20200324,20200426
9514,1,1,1,1,1,1,1,20200220,20200308
9035,1,1,1,1,1,1,0,20200406,20200426
10128,0,0,0,0,1,0,1,20200427,20200510
9609,0,0,0,0,1,1,1,20200427,20200510
1481,1,1,1,1,1,0,0,20200220,20200520
3114,0,0,0,0,0,1,1,20200222,20200517
5024,1,1,1,1,1,1,1,20200220,20200520
3115,1,1,1,1,1,0,0,20200220,20200520
596,1,1,1,1,1,0,0,20200302,20200403
3803,1,1,1,1,1,0,0,20200406,20200426
8350,1,1,1,1,1,1,1,20200220,20200520
7687,1,1,1,1,1,0,0,20200220,20200520
7952,1,1,1,1,1,0,0,20200220,20200520
6256,1,1,1,1,1,1,0,20200220,20200520
4986,1,1,1,1,1,1,1,20200220,20200405
9240,1,1,1,1,1,0,1,20200220,20200520
5240,1,1,1,1,1,1,1,20200220,20200520
5502,1,1,1,1,1,0,1,20200220,20200520
4105,0,0,0,0,0,1,0,20200302,20200405
4265,1,1,1,1,0,0,0,20200424,20200515
6476,0,0,0,1,1,0,0,20200227,20200228
5586,1,1,1,1,1,1,0,20200220,20200520
8726,0,0,0,0,0,0,1,20200315,20200517
9401,1,1,1,1,0,1,0,20200427,20200520
9398,0,0,0,0,0,1,0,20200314,20200425
9399,1,1,1,1,1,0,0,20200309,20200515
9400,1,1,1,1,1,1,0,20200220,20200307
10418,1,1,1,1,1,0,0,20200228,20200306
10417,0,0,0,0,0,1,0,20200314,20200516
10419,1,1,1,1,1,0,0,20200309,20200520
10414,1,1,1,1,0,0,0,20200220,20200227
8948,1,1,1,1,1,1,1,20200309,20200520
10413,0,0,0,0,0,0,1,20200503,20200517
10415,0,0,0,0,0,0,1,20200223,20200426
7918,1,1,1,1,1,1,1,20200220,20200520
7917,0,0,0,1,1,0,0,20200227,20200228
9692,0,0,0,0,0,1,1,20200314,20200516
9493,0,0,0,0,0,0,1,20200315,20200510
11392,1,1,1,1,1,0,1,20200220,20200520
9541,1,1,1,1,1,1,0,20200309,20200520
12819,0,0,0,0,0,1,0,20200222,20200516
12820,1,1,1,1,0,0,0,20200220,20200519
12821,0,0,0,0,1,0,0,20200221,20200320
12822,0,0,0,0,0,0,1,20200220,20200517
5458,1,1,1,1,1,1,0,20200220,20200520
5457,0,0,0,0,0,0,1,20200223,20200510
761,0,0,0,0,1,0,0,20200327,20200520
12824,0,0,0,0,0,0,1,20200223,20200517
12825,0,0,0,0,0,1,0,20200222,20200516
7469,0,0,0,0,0,0,1,20200223,20200520
7470,1,1,1,1,1,1,0,20200220,20200424
3028,1,1,1,1,1,1,0,20200220,20200520
2942,1,1,1,1,0,0,0,20200323,20200405
8910,1,1,1,1,1,1,0,20200220,20200424
2567,1,1,1,1,0,0,0,20200406,20200419
964,1,1,1,1,1,0,0,20200220,20200424
1351,1,1,1,1,1,0,0,20200504,20200520
932,1,1,1,1,0,0,0,20200504,20200519
2974,1,1,1,1,1,0,0,20200220,20200322
5592,1,1,1,1,1,0,0,20200220,20200430
2966,1,1,1,1,0,0,0,20200220,20200429
2726,1,1,1,1,1,0,0,20200323,20200417
2945,0,0,0,0,1,1,0,20200508,20200516
4804,0,0,0,0,0,1,0,20200222,20200502
1262,0,0,0,0,0,0,1,20200223,20200503
6661,1,1,1,1,1,0,0,20200220,20200430
3179,0,0,0,0,0,0,1,20200510,20200517
4681,1,1,1,1,1,1,0,20200504,20200520
4682,1,1,1,1,1,1,0,20200220,20200502
1263,0,0,0,0,0,0,1,20200510,20200517
2923,1,1,1,1,0,0,0,20200220,20200429
3214,0,0,0,0,1,0,0,20200507,20200520
3216,0,0,0,0,1,0,0,20200221,20200430
2963,0,0,0,0,1,0,0,20200221,20200430
6941,0,0,0,0,0,1,0,20200222,20200502
5948,0,0,0,0,1,1,0,20200508,20200516
2223,1,1,1,1,1,0,0,20200220,20200430
2964,0,0,0,0,0,0,1,20200223,20200503
1352,1,1,1,1,1,0,0,20200220,20200430
2944,0,0,0,0,0,1,0,20200222,20200502
3144,1,1,1,1,1,0,0,20200220,20200430
2941,1,1,1,1,1,0,0,20200323,20200426
782,1,1,1,1,0,0,0,20200224,20200519
8023,0,0,0,0,0,1,1,20200229,20200517
1372,0,0,0,0,0,0,1,20200301,20200517
2901,0,0,0,0,0,1,0,20200229,20200516
2911,0,0,0,0,1,0,0,20200228,20200520
487,1,1,1,1,1,0,0,20200224,20200520
1973,0,0,0,0,0,1,0,20200229,20200516
1128,1,1,1,1,1,0,0,20200224,20200520
8813,1,1,1,1,1,0,0,20200309,20200520
2938,1,1,1,1,0,0,0,20200224,20200519
3039,0,0,0,0,0,0,1,20200301,20200517
3474,1,1,1,1,0,0,0,20200309,20200322
5737,1,1,1,1,1,1,0,20200224,20200520
3811,1,1,1,1,1,1,0,20200330,20200520
3043,1,1,1,1,1,1,0,20200309,20200328
3807,0,0,0,0,0,0,1,20200405,20200517
3810,1,1,1,1,1,1,0,20200330,20200520
4596,0,0,0,0,0,1,1,20200404,20200426
1048,0,0,0,0,1,1,0,20200427,20200516
3814,1,1,1,1,1,0,1,20200220,20200520
3806,1,1,1,1,1,1,0,20200222,20200520
3815,0,0,0,0,0,1,1,20200222,20200517
472,1,1,1,1,1,0,0,20200330,20200426
1047,0,0,0,0,0,1,0,20200229,20200328
11870,1,1,1,1,1,1,1,20200224,20200520
3121,1,1,1,1,0,0,0,20200309,20200322
2962,0,0,0,0,1,0,0,20200228,20200520
473,1,1,1,1,1,0,0,20200224,20200327
3120,1,0,0,0,1,0,0,20200309,20200320
735,0,0,0,0,0,0,1,20200301,20200329
8745,0,0,0,0,0,0,1,20200405,20200517
3031,0,0,0,0,1,0,0,20200228,20200520
5021,1,1,1,1,0,0,0,20200220,20200308
1561,0,0,0,0,0,1,0,20200229,20200516
2904,1,1,1,1,0,0,0,20200309,20200322
4073,0,0,0,0,0,1,1,20200404,20200426
7845,1,1,1,1,0,0,0,20200330,20200429
4093,0,0,0,0,1,0,0,20200403,20200520
633,1,1,1,1,0,0,0,20200224,20200319
634,0,0,0,0,1,0,0,20200228,20200320
6712,0,0,0,0,0,1,0,20200404,20200426
3167,1,0,0,0,1,0,0,20200224,20200412
4874,0,0,0,0,0,0,1,20200301,20200517
764,0,0,0,0,0,1,1,20200404,20200426
9063,1,0,0,0,1,0,0,20200420,20200520
9064,1,0,0,0,1,0,0,20200224,20200306
3191,0,0,0,0,0,1,0,20200229,20200516
2724,0,0,1,0,0,0,0,20200422,20200429
11140,1,1,1,1,1,0,0,20200220,20200520
9764,1,1,1,1,1,1,1,20200220,20200520
10956,0,1,0,1,0,0,0,20200324,20200402
3000,1,1,0,1,1,1,0,20200406,20200503
10955,1,1,1,1,1,0,0,20200220,20200322
3780,1,1,1,1,0,0,0,20200323,20200405
1256,1,1,1,1,1,0,0,20200220,20200320
2629,1,1,1,1,0,0,0,20200406,20200419
788,1,1,1,1,1,0,0,20200220,20200320
317,1,1,1,1,1,0,0,20200220,20200320
3001,1,1,1,1,1,0,0,20200220,20200320
3708,0,0,0,0,0,1,0,20200328,20200516
2918,0,0,0,0,0,1,0,20200222,20200321
7812,1,1,1,1,0,0,0,20200220,20200319
6493,1,1,1,1,0,0,0,20200323,20200519
6494,1,1,1,1,0,0,0,20200220,20200319
757,0,0,0,0,1,0,0,20200221,20200320
356,0,0,0,0,1,0,0,20200221,20200320
3055,1,1,1,1,0,0,0,20200406,20200419
2921,1,1,1,1,1,0,0,20200323,20200430
2903,0,0,0,0,0,1,0,20200222,20200321
3387,0,0,0,0,1,0,0,20200221,20200320
5074,1,1,1,1,0,0,0,20200220,20200319
1212,1,1,1,1,1,0,0,20200323,20200405
2917,0,0,0,0,0,1,0,20200328,20200516
5200,0,0,0,0,0,0,1,20200329,20200517
3020,0,0,0,0,0,0,1,20200223,20200322
3096,0,0,0,0,0,1,0,20200307,20200321
3097,0,0,0,0,0,1,0,20200328,20200516
3021,0,0,0,0,0,0,1,20200329,20200517
3579,0,0,0,0,0,0,1,20200223,20200322
3083,0,0,0,0,0,0,1,20200301,20200322
1213,1,1,1,1,1,0,0,20200302,20200320
2990,1,1,1,1,1,0,0,20200323,20200405
10230,1,1,1,1,1,0,0,20200302,20200320
2508,1,1,1,1,0,0,0,20200406,20200416
10294,0,0,0,0,0,1,1,20200328,20200503
10293,0,0,0,0,0,1,1,20200222,20200322
2950,0,0,0,0,0,0,1,20200223,20200517
7526,0,0,0,0,0,1,1,20200508,20200517
2925,1,1,1,1,1,0,0,20200220,20200520
3072,1,1,1,1,1,1,0,20200220,20200520
10825,0,0,0,0,0,0,1,20200223,20200503
9844,0,0,0,0,1,0,0,20200221,20200520
6903,0,0,0,0,0,1,0,20200222,20200516
3150,1,1,1,1,1,0,1,20200220,20200520
5277,1,1,1,1,0,0,1,20200220,20200519
2992,0,0,0,0,0,1,0,20200222,20200516
3082,0,0,0,0,1,0,0,20200221,20200520
3189,1,1,1,1,0,1,1,20200220,20200519
3073,0,0,0,0,0,1,0,20200222,20200516
7720,1,1,1,1,1,1,0,20200220,20200520
3106,1,1,1,1,1,0,0,20200220,20200520
9415,1,1,1,1,0,0,0,20200220,20200519
3124,1,1,1,1,0,0,0,20200220,20200519
6686,1,1,1,1,1,0,0,20200220,20200322
3209,0,0,0,0,1,0,0,20200221,20200520
2957,0,0,0,0,0,0,1,20200223,20200517
7352,0,0,0,0,0,0,1,20200223,20200517
9213,0,0,0,0,0,1,1,20200222,20200517
9987,1,1,1,1,0,0,1,20200504,20200519
5949,0,0,0,0,0,1,0,20200222,20200502
2415,0,0,0,0,1,0,0,20200221,20200520
7525,0,0,0,0,0,1,1,20200222,20200503
9988,1,1,1,1,0,0,1,20200220,20200503
3098,0,0,0,0,0,1,0,20200222,20200516
1073,1,1,1,1,1,0,0,20200220,20200322
11681,0,0,0,0,0,0,1,20200223,20200517
2910,1,1,1,1,1,0,0,20200309,20200403
11263,1,1,1,1,1,1,0,20200220,20200520
7759,1,1,1,1,1,1,1,20200222,20200412
11314,1,1,1,1,1,1,1,20200220,20200520
3262,0,0,1,0,0,0,0,20200304,20200408
9191,1,1,1,1,1,1,0,20200309,20200520
11274,0,0,0,0,0,1,1,20200413,20200517
11236,0,0,0,0,0,0,1,20200405,20200517
6891,0,0,0,0,0,1,1,20200427,20200517
11071,1,1,1,1,1,0,0,20200316,20200520
11072,1,1,1,1,1,0,0,20200220,20200302
11070,0,1,1,1,1,0,0,20200303,20200313
6890,1,1,1,1,1,0,0,20200330,20200426
6859,1,1,1,1,1,0,0,20200220,20200520
9583,0,0,0,0,0,1,0,20200413,20200503
6860,0,0,0,0,0,1,1,20200413,20200426
6858,0,0,0,0,0,1,1,20200222,20200308
12279,1,1,1,1,1,0,0,20200220,20200520
11302,1,1,1,1,1,0,0,20200225,20200520
501,1,1,1,1,1,0,0,20200220,20200520
11303,0,0,0,1,1,0,0,20200220,20200224
5635,0,0,0,0,0,0,1,20200405,20200517
11304,0,0,0,0,0,1,0,20200323,20200412
7393,1,1,1,1,1,1,1,20200222,20200412
11183,0,0,0,0,0,1,1,20200222,20200517
4999,1,1,1,1,0,1,1,20200220,20200519
4998,0,0,0,0,1,0,0,20200221,20200520
9243,1,1,1,0,0,0,0,20200413,20200510
9244,0,0,0,1,0,0,0,20200413,20200510
2471,0,0,0,0,0,1,0,20200411,20200516
1260,1,1,1,1,1,1,0,20200220,20200520
11222,1,1,1,1,1,0,1,20200427,20200520
2199,0,0,0,0,0,1,0,20200222,20200516
11235,1,1,1,1,1,1,0,20200220,20200520
11465,1,1,1,1,0,0,0,20200413,20200510
4296,1,1,1,1,1,1,1,20200220,20200520
9269,0,0,0,0,0,1,0,20200222,20200516
9270,1,1,1,1,1,0,0,20200220,20200520
12064,1,1,1,1,1,1,1,20200222,20200520
11367,1,1,1,1,1,1,1,20200222,20200520
11273,1,1,1,1,1,0,1,20200220,20200520
11193,1,1,1,1,1,1,0,20200222,20200520
11270,1,1,1,1,0,0,0,20200302,20200322
11783,1,1,1,1,1,1,1,20200220,20200520
11271,0,0,0,0,1,0,0,20200306,20200322
11248,0,0,0,0,0,1,1,20200222,20200517
10356,0,0,0,0,0,1,0,20200222,20200516
10687,1,1,1,1,1,1,0,20200220,20200520
7913,0,1,1,0,0,0,0,20200413,20200510
7909,1,0,0,1,0,0,0,20200413,20200510
1487,1,1,1,1,1,1,1,20200413,20200520
4540,1,1,1,1,0,0,0,20200220,20200519
11284,1,1,1,1,1,0,0,20200220,20200520
11188,0,0,0,0,0,1,1,20200222,20200517
11190,1,1,1,1,1,0,0,20200302,20200520
10423,0,0,0,0,0,1,0,20200222,20200516
11179,1,1,1,1,1,1,1,20200220,20200520
11282,1,1,1,1,0,0,1,20200220,20200519
10979,1,1,1,1,0,0,0,20200413,20200510
11187,0,0,0,0,0,0,1,20200406,20200413
11178,0,0,0,0,0,1,1,20200411,20200413
11212,1,1,1,1,1,1,0,20200220,20200520
2470,0,0,0,0,1,0,0,20200501,20200508
1488,0,0,0,0,0,0,1,20200412,20200413
11417,1,1,1,1,1,0,0,20200220,20200228
2356,1,1,1,1,1,1,0,20200222,20200520
10212,0,0,0,0,0,0,1,20200223,20200517
11148,1,1,1,1,1,1,1,20200220,20200503
4888,0,0,0,0,0,0,1,20200413,20200426
11301,1,1,1,1,1,0,0,20200220,20200520
11264,0,0,0,0,0,1,1,20200229,20200308
11262,1,1,1,1,1,1,1,20200413,20200503
5274,1,1,1,1,1,1,1,20200220,20200405
1610,0,0,0,0,1,0,0,20200306,20200503
2187,0,0,0,0,0,1,0,20200222,20200516
3007,1,1,1,1,0,0,0,20200413,20200510
5821,1,1,1,1,1,1,0,20200222,20200520
2752,0,0,0,0,0,0,1,20200223,20200517
2528,1,1,1,1,1,1,1,20200220,20200503
11200,1,1,1,1,1,0,0,20200406,20200426
11201,0,0,0,0,0,0,1,20200223,20200308
7471,0,0,0,0,1,0,1,20200221,20200520
7622,1,1,1,1,1,0,0,20200406,20200426
11293,0,0,0,0,0,0,1,20200223,20200517
7623,0,0,0,0,0,1,1,20200413,20200426
10034,0,0,0,0,0,0,1,20200223,20200517
11383,0,1,1,1,1,0,0,20200220,20200520
1788,0,0,0,1,1,0,0,20200220,20200221
10587,1,1,1,1,1,1,0,20200220,20200520
10636,1,1,1,1,1,1,0,20200220,20200520
10626,1,1,1,1,1,0,0,20200220,20200403
10603,1,1,1,1,1,0,0,20200406,20200426
10600,1,1,1,1,1,1,1,20200220,20200405
2512,1,1,1,1,1,1,1,20200220,20200405
1843,1,1,1,1,1,0,1,20200406,20200520
1844,1,1,1,1,1,0,1,20200220,20200405
10591,1,1,1,1,1,0,0,20200511,20200520
3842,1,1,1,1,1,0,0,20200323,20200327
10633,1,0,0,0,0,0,1,20200301,20200518
3845,1,1,1,1,1,0,0,20200220,20200306
6575,1,1,1,1,1,1,1,20200220,20200405
10593,1,1,1,1,1,0,0,20200224,20200403
10622,0,0,0,0,0,1,1,20200411,20200517
10623,1,1,1,1,1,1,1,20200220,20200405
7306,1,1,1,1,1,1,1,20200229,20200405
4018,1,1,1,1,1,1,1,20200220,20200520
12111,1,1,1,1,1,1,1,20200220,20200405
10121,1,1,1,1,1,0,0,20200330,20200419
10610,1,1,1,1,1,1,1,20200220,20200329
9186,1,1,1,1,1,0,1,20200220,20200329
9187,0,0,0,0,0,0,1,20200405,20200517
10608,1,1,1,1,1,1,1,20200224,20200329
11116,1,0,0,0,0,0,0,20200420,20200518
10585,0,0,0,0,0,1,0,20200229,20200328
10607,1,1,1,1,1,1,1,20200220,20200329
4426,1,1,1,1,1,1,0,20200220,20200328
2720,0,0,0,0,1,1,1,20200404,20200517
2722,0,0,0,0,0,1,1,20200229,20200329
10605,1,1,1,1,1,0,0,20200224,20200327
10604,1,1,1,1,1,0,0,20200330,20200412
7667,1,1,1,1,1,0,0,20200330,20200520
10615,1,1,1,1,1,0,0,20200330,20200419
10630,1,1,1,1,1,1,1,20200220,20200520
3225,0,0,0,0,0,1,0,20200229,20200509
10606,0,0,0,0,0,0,1,20200301,20200517
3707,0,0,0,0,0,0,1,20200301,20200517
10332,1,1,1,1,1,1,1,20200220,20200520
2139,1,1,1,1,1,1,1,20200222,20200412
10612,1,1,1,1,1,1,0,20200222,20200520
3767,0,0,1,0,0,0,0,20200304,20200318
9690,0,0,0,0,0,1,0,20200307,20200412
643,1,1,1,1,1,0,0,20200224,20200228
3628,0,0,0,1,1,0,0,20200220,20200221
3248,1,1,1,1,1,0,0,20200224,20200403
3218,1,1,1,1,1,0,0,20200220,20200331
896,1,1,1,1,1,0,0,20200220,20200520
3465,1,1,1,1,1,0,0,20200220,20200520
3462,0,0,0,0,0,1,0,20200222,20200516
8767,0,0,0,0,0,0,1,20200223,20200517
3661,1,1,1,1,1,0,0,20200220,20200520
1408,1,1,1,1,1,0,0,20200220,20200520
1007,1,1,1,1,1,0,0,20200330,20200403
3502,1,1,1,1,1,0,0,20200220,20200520
3563,0,0,0,0,0,0,1,20200301,20200322
10391,1,1,1,1,1,0,0,20200316,20200327
3800,1,1,1,1,1,0,0,20200220,20200520
11447,1,1,1,1,1,0,0,20200220,20200520
3558,1,1,1,1,1,0,0,20200330,20200403
1175,1,1,1,1,1,0,0,20200331,20200426
4597,1,1,1,1,1,0,0,20200220,20200330
8597,0,0,0,0,0,0,1,20200301,20200517
10440,1,1,1,1,0,1,0,20200316,20200329
10474,1,1,1,1,1,0,0,20200302,20200520
9152,1,1,1,1,1,0,1,20200323,20200405
10525,1,1,1,1,1,1,1,20200220,20200520
10471,0,0,0,0,1,0,1,20200327,20200426
8040,0,0,0,0,1,0,0,20200327,20200520
7979,0,0,0,0,0,1,0,20200328,20200405
10526,1,1,1,1,0,1,1,20200220,20200519
12258,1,1,1,1,1,1,0,20200220,20200520
2254,1,1,1,1,0,1,0,20200220,20200519
9977,0,0,0,0,1,0,0,20200327,20200520
10489,1,1,1,1,0,1,1,20200323,20200519
10583,0,0,0,0,0,1,1,20200328,20200426
10581,1,1,1,1,1,0,1,20200324,20200405
10524,1,0,0,0,0,0,0,20200224,20200323
9154,1,1,1,1,1,0,1,20200220,20200322
11881,1,1,1,1,1,0,0,20200220,20200320
9667,0,0,0,0,0,1,0,20200229,20200321
10568,0,0,0,0,1,0,0,20200327,20200405
9950,0,0,0,0,0,0,1,20200223,20200322
3959,0,1,1,1,1,0,0,20200220,20200320
6386,0,0,0,0,0,0,1,20200329,20200426
11341,0,0,0,0,0,0,1,20200223,20200322
10490,1,1,1,1,0,1,1,20200220,20200322
9978,0,0,0,0,1,0,0,20200221,20200320
10475,0,0,0,0,1,0,1,20200223,20200322
8558,1,1,1,1,1,1,1,20200322,20200520
1764,1,0,0,0,0,0,0,20200323,20200518
7434,1,1,1,1,1,1,0,20200323,20200520
10462,1,1,1,1,0,0,0,20200220,20200319
10439,1,1,1,1,1,1,0,20200220,20200520
10500,0,1,1,1,1,1,0,20200220,20200520
6906,1,1,1,1,0,0,0,20200302,20200519
9284,1,1,1,1,1,1,1,20200222,20200520
8781,0,0,0,0,1,0,0,20200410,20200417
4301,1,1,1,1,0,1,1,20200323,20200405
4476,1,1,1,1,1,0,0,20200220,20200320
11056,0,0,0,0,1,0,0,20200306,20200320
8276,1,0,0,0,0,0,0,20200224,20200316
7435,0,0,0,1,1,1,0,20200220,20200222
4300,1,1,1,1,0,1,1,20200220,20200322
10484,1,1,1,1,1,1,1,20200427,20200520
1012,0,0,0,0,1,1,1,20200501,20200517
11775,1,1,1,1,1,1,1,20200427,20200520
10435,0,0,0,0,1,1,1,20200501,20200517
9963,1,1,1,1,1,1,1,20200427,20200520
9654,1,1,1,1,1,1,1,20200427,20200520
10481,1,1,1,1,1,0,0,20200406,20200426
9272,0,1,1,1,1,0,0,20200306,20200320
3464,0,0,1,0,1,0,0,20200304,20200320
4997,1,1,1,1,0,0,0,20200224,20200423
2839,1,1,1,1,1,0,0,20200316,20200520
5888,0,0,0,0,1,1,0,20200220,20200314
5887,0,0,0,0,1,1,0,20200320,20200520
4106,1,1,1,1,1,0,0,20200316,20200520
8364,1,1,1,1,1,0,1,20200220,20200313
8970,1,1,1,1,1,0,1,20200315,20200520
8810,0,0,0,0,0,1,1,20200315,20200517
8811,0,0,0,0,0,1,1,20200222,20200314
11434,0,0,0,0,1,0,0,20200220,20200510
10569,1,1,1,1,1,1,1,20200315,20200520
974,1,1,1,1,1,1,1,20200220,20200314
7978,1,1,1,1,1,0,0,20200224,20200403
7171,1,1,1,1,1,0,0,20200406,20200426
5602,1,1,1,1,1,0,0,20200323,20200410
723,0,0,0,0,0,1,0,20200229,20200404
8992,1,1,1,1,1,0,0,20200413,20200520
725,0,0,0,0,0,1,0,20200406,20200426
2203,0,0,0,0,0,1,1,20200406,20200426
2202,0,0,0,0,0,1,1,20200229,20200405
7686,1,1,1,1,1,0,0,20200406,20200426
4638,1,1,1,1,1,0,0,20200413,20200520
9296,1,1,1,1,1,0,0,20200413,20200520
8099,1,1,1,1,1,0,1,20200406,20200426
8100,1,1,1,1,1,0,1,20200224,20200405
2048,0,0,0,0,0,0,1,20200406,20200517
2049,0,0,0,0,0,0,1,20200301,20200405
4058,0,0,0,0,1,0,1,20200406,20200426
7170,1,1,1,1,1,0,0,20200310,20200403
4057,0,0,0,0,1,0,1,20200228,20200405
4878,1,1,1,1,1,1,1,20200406,20200520
4879,1,1,1,1,1,1,1,20200224,20200402
7248,1,1,1,1,1,0,0,20200220,20200520
4390,1,1,1,1,1,0,0,20200406,20200426
2151,1,1,1,1,1,1,1,20200220,20200520
9089,1,1,1,1,1,1,0,20200220,20200520
4389,1,1,1,1,1,0,0,20200224,20200402
8820,1,1,1,1,1,1,1,20200309,20200412
8818,1,1,1,1,1,1,1,20200414,20200430
8827,1,1,1,1,1,0,0,20200224,20200520
12388,1,1,1,1,1,0,0,20200220,20200520
12498,1,1,1,1,1,1,0,20200220,20200520
9245,1,1,1,1,0,0,0,20200406,20200423
3890,1,1,1,1,1,0,0,20200220,20200520
1567,1,1,1,1,1,0,0,20200309,20200412
9689,0,0,0,0,0,1,1,20200222,20200517
10923,1,1,1,1,1,0,0,20200309,20200520
8466,1,0,0,0,0,1,1,20200413,20200426
8468,0,0,0,0,0,1,1,20200222,20200405
8708,1,1,1,1,1,0,1,20200220,20200405
8707,0,0,0,0,1,0,1,20200417,20200430
1235,0,0,0,0,0,1,0,20200418,20200425
10253,0,0,0,0,0,1,0,20200222,20200405
8819,1,1,1,1,1,0,0,20200220,20200308
3108,1,1,1,1,1,1,1,20200413,20200430
3107,1,1,1,1,1,1,1,20200220,20200426
8924,1,1,1,1,1,0,0,20200309,20200412
5853,1,1,1,1,0,0,0,20200220,20200305
12225,0,0,0,0,0,0,1,20200223,20200517
3484,1,0,0,0,0,0,1,20200413,20200426
9016,0,0,0,0,0,1,0,20200222,20200516
9815,0,0,0,0,0,1,1,20200222,20200517
9155,1,1,1,1,1,0,0,20200504,20200520
10360,0,0,0,0,1,0,1,20200221,20200405
10359,1,0,0,0,1,0,1,20200413,20200430
9156,1,1,1,1,1,0,0,20200220,20200410
7186,1,1,1,1,1,0,0,20200302,20200424
3872,1,1,1,1,1,0,0,20200221,20200424
5465,0,0,0,0,0,1,1,20200222,20200426
5332,0,0,0,0,0,1,0,20200222,20200425
3992,0,0,0,0,0,0,1,20200223,20200426
3856,0,0,0,0,1,1,0,20200501,20200516
5466,1,1,1,1,1,1,1,20200427,20200520
3275,0,0,0,0,0,0,1,20200503,20200517
10903,1,1,1,1,1,0,1,20200220,20200426
