service_id,date,exception_type
3000,20200303,1
3000,20200304,1
3000,20200305,1
3000,20200306,1
3000,20200307,1
3000,20200309,1
3000,20200310,1
3000,20200311,1
3000,20200312,1
3000,20200313,1
3000,20200314,1
3000,20200316,1
3000,20200317,1
3000,20200318,1
3000,20200319,1
3000,20200320,1
3000,20200321,1
3000,20200323,1
3000,20200324,1
3000,20200325,1
3000,20200326,1
3000,20200327,1
3000,20200328,1
3000,20200330,1
3000,20200331,1
3000,20200401,1
3000,20200402,1
3000,20200403,1
3000,20200404,1
3000,20200420,1
3000,20200421,1
3000,20200423,1
3000,20200424,1
3000,20200425,1
3000,20200427,1
3000,20200428,1
3000,20200430,1
3000,20200501,1
3000,20200502,1
3000,20200504,1
3000,20200505,1
3000,20200506,1
3000,20200507,1
3000,20200508,1
3000,20200509,1
3000,20200511,1
3000,20200512,1
3000,20200513,1
3000,20200514,1
3000,20200515,1
3000,20200516,1
3000,20200518,1
3000,20200519,1
3000,20200520,1
3000,20200406,2
3000,20200407,2
3000,20200409,2
3000,20200410,2
3000,20200413,2
3000,20200414,2
3000,20200416,2
3000,20200417,2
3000,20200422,2
3000,20200429,2
10955,20200406,1
10955,20200407,1
10955,20200408,1
10955,20200409,1
10955,20200410,1
10955,20200414,1
10955,20200415,1
10955,20200416,1
10955,20200417,1
10955,20200504,1
10955,20200505,1
10955,20200506,1
10955,20200507,1
10955,20200511,1
10955,20200512,1
10955,20200513,1
10955,20200514,1
10955,20200515,1
10955,20200518,1
10955,20200519,1
10955,20200520,1
10955,20200323,1
10955,20200325,1
10955,20200327,1
10955,20200330,1
10955,20200401,1
10955,20200403,1
10955,20200413,2
10955,20200508,2
3780,20200427,1
3780,20200428,1
3780,20200429,1
3780,20200430,1
3780,20200504,1
3780,20200505,1
3780,20200506,1
3780,20200507,1
3780,20200220,1
3780,20200221,1
3780,20200224,1
3780,20200225,1
3780,20200226,1
3780,20200227,1
3780,20200228,1
3780,20200302,1
3780,20200303,1
3780,20200304,1
3780,20200305,1
3780,20200306,1
3780,20200309,1
3780,20200310,1
3780,20200311,1
3780,20200312,1
3780,20200313,1
3780,20200316,1
3780,20200317,1
3780,20200318,1
3780,20200319,1
3780,20200320,1
3780,20200406,1
3780,20200407,1
3780,20200408,1
3780,20200409,1
3780,20200410,1
3780,20200414,1
3780,20200415,1
3780,20200416,1
3780,20200417,1
3780,20200420,1
3780,20200421,1
3780,20200422,1
3780,20200423,1
3780,20200424,1
3780,20200511,1
3780,20200512,1
3780,20200513,1
3780,20200514,1
3780,20200515,1
3780,20200518,1
3780,20200519,1
3780,20200520,1
3780,20200323,2
3780,20200324,2
3780,20200325,2
3780,20200326,2
3780,20200330,2
3780,20200331,2
3780,20200401,2
3780,20200402,2
3780,20200413,2
3780,20200501,2
3780,20200508,2
2629,20200427,1
2629,20200428,1
2629,20200429,1
2629,20200430,1
2629,20200504,1
2629,20200505,1
2629,20200506,1
2629,20200507,1
2629,20200220,1
2629,20200221,1
2629,20200224,1
2629,20200225,1
2629,20200226,1
2629,20200227,1
2629,20200228,1
2629,20200302,1
2629,20200303,1
2629,20200304,1
2629,20200305,1
2629,20200306,1
2629,20200309,1
2629,20200310,1
2629,20200311,1
2629,20200312,1
2629,20200313,1
2629,20200316,1
2629,20200317,1
2629,20200318,1
2629,20200319,1
2629,20200320,1
2629,20200323,1
2629,20200324,1
2629,20200325,1
2629,20200326,1
2629,20200327,1
2629,20200330,1
2629,20200331,1
2629,20200401,1
2629,20200402,1
2629,20200403,1
2629,20200420,1
2629,20200421,1
2629,20200422,1
2629,20200423,1
2629,20200424,1
2629,20200511,1
2629,20200512,1
2629,20200513,1
2629,20200514,1
2629,20200515,1
2629,20200518,1
2629,20200519,1
2629,20200520,1
2629,20200406,2
2629,20200407,2
2629,20200408,2
2629,20200409,2
2629,20200413,2
2629,20200414,2
2629,20200415,2
2629,20200416,2
2629,20200501,2
2629,20200508,2
3708,20200501,1
3708,20200508,1
6493,20200413,2
6493,20200430,2
6493,20200507,2
3055,20200427,1
3055,20200428,1
3055,20200429,1
3055,20200430,1
3055,20200504,1
3055,20200505,1
3055,20200506,1
3055,20200507,1
3055,20200220,1
3055,20200221,1
3055,20200224,1
3055,20200225,1
3055,20200226,1
3055,20200227,1
3055,20200228,1
3055,20200302,1
3055,20200303,1
3055,20200304,1
3055,20200305,1
3055,20200306,1
3055,20200309,1
3055,20200310,1
3055,20200311,1
3055,20200312,1
3055,20200313,1
3055,20200316,1
3055,20200317,1
3055,20200318,1
3055,20200319,1
3055,20200320,1
3055,20200323,1
3055,20200324,1
3055,20200325,1
3055,20200326,1
3055,20200327,1
3055,20200330,1
3055,20200331,1
3055,20200401,1
3055,20200402,1
3055,20200403,1
3055,20200420,1
3055,20200421,1
3055,20200422,1
3055,20200423,1
3055,20200424,1
3055,20200511,1
3055,20200512,1
3055,20200513,1
3055,20200514,1
3055,20200515,1
3055,20200518,1
3055,20200519,1
3055,20200520,1
3055,20200406,2
3055,20200407,2
3055,20200408,2
3055,20200409,2
3055,20200413,2
3055,20200414,2
3055,20200415,2
3055,20200416,2
3055,20200501,2
3055,20200508,2
2921,20200413,2
1212,20200420,1
1212,20200421,1
1212,20200422,1
1212,20200423,1
1212,20200424,1
1212,20200511,1
1212,20200512,1
1212,20200513,1
1212,20200514,1
1212,20200515,1
1212,20200518,1
1212,20200519,1
1212,20200520,1
1212,20200427,1
1212,20200428,1
1212,20200429,1
1212,20200430,1
1212,20200504,1
1212,20200505,1
1212,20200506,1
1212,20200507,1
2917,20200501,1
2917,20200508,1
5200,20200413,1
3097,20200501,1
3097,20200508,1
3021,20200413,1
2990,20200420,1
2990,20200421,1
2990,20200422,1
2990,20200423,1
2990,20200424,1
2990,20200511,1
2990,20200512,1
2990,20200513,1
2990,20200514,1
2990,20200515,1
2990,20200518,1
2990,20200519,1
2990,20200520,1
2990,20200410,1
2990,20200417,1
2990,20200427,1
2990,20200428,1
2990,20200429,1
2990,20200430,1
2990,20200504,1
2990,20200505,1
2990,20200506,1
2990,20200507,1
2508,20200413,2
10294,20200501,1
10294,20200413,1
2950,20200413,1
7526,20200508,1
2925,20200413,2
2925,20200501,2
2925,20200508,2
3072,20200323,2
3072,20200324,2
3072,20200325,2
3072,20200326,2
3072,20200327,2
3072,20200330,2
3072,20200331,2
3072,20200401,2
3072,20200402,2
3072,20200403,2
3072,20200406,2
3072,20200407,2
3072,20200408,2
3072,20200409,2
3072,20200410,2
3072,20200413,2
3072,20200414,2
3072,20200415,2
3072,20200416,2
3072,20200417,2
10825,20200413,1
9844,20200430,1
9844,20200507,1
9844,20200520,1
9844,20200501,2
9844,20200508,2
6903,20200501,1
6903,20200508,1
3150,20200501,2
3150,20200508,2
5277,20200430,2
5277,20200517,2
5277,20200507,2
5277,20200510,2
2992,20200501,1
2992,20200508,1
3082,20200430,1
3082,20200507,1
3082,20200520,1
3082,20200501,2
3082,20200508,2
3189,20200501,1
3189,20200508,1
3189,20200430,2
3189,20200507,2
3073,20200501,1
3073,20200508,1
7720,20200413,2
3106,20200413,2
3106,20200501,2
3106,20200508,2
9415,20200413,2
9415,20200430,2
9415,20200507,2
3124,20200413,2
3124,20200430,2
3124,20200507,2
6686,20200420,1
6686,20200421,1
6686,20200422,1
6686,20200423,1
6686,20200424,1
6686,20200511,1
6686,20200512,1
6686,20200513,1
6686,20200514,1
6686,20200515,1
6686,20200518,1
6686,20200519,1
6686,20200520,1
6686,20200427,1
6686,20200428,1
6686,20200429,1
6686,20200430,1
6686,20200504,1
6686,20200505,1
6686,20200506,1
6686,20200507,1
3209,20200430,1
3209,20200507,1
3209,20200520,1
3209,20200501,2
3209,20200508,2
2957,20200413,1
7352,20200413,1
9213,20200413,1
9213,20200501,1
9213,20200508,1
9987,20200507,2
5949,20200501,1
2415,20200430,1
2415,20200507,1
2415,20200520,1
2415,20200501,2
2415,20200508,2
7525,20200501,1
7525,20200413,1
9988,20200430,2
3098,20200501,1
3098,20200508,1
1073,20200420,1
1073,20200421,1
1073,20200422,1
1073,20200423,1
1073,20200424,1
1073,20200511,1
1073,20200512,1
1073,20200513,1
1073,20200514,1
1073,20200515,1
1073,20200518,1
1073,20200519,1
1073,20200520,1
1073,20200427,1
1073,20200428,1
1073,20200429,1
1073,20200430,1
1073,20200504,1
1073,20200505,1
1073,20200506,1
1073,20200507,1
11681,20200413,1
11263,20200413,2
11263,20200309,2
11263,20200310,2
11263,20200311,2
11263,20200312,2
11263,20200313,2
11263,20200316,2
11263,20200317,2
11263,20200318,2
11263,20200319,2
11263,20200320,2
11263,20200323,2
11263,20200324,2
11263,20200325,2
11263,20200326,2
11263,20200327,2
11263,20200330,2
11263,20200331,2
11263,20200401,2
11263,20200402,2
11263,20200403,2
7759,20200413,1
7759,20200425,1
7759,20200426,1
7759,20200427,1
7759,20200428,1
7759,20200429,1
7759,20200430,1
7759,20200501,1
7759,20200502,1
7759,20200503,1
7759,20200504,1
7759,20200505,1
7759,20200506,1
7759,20200507,1
7759,20200508,1
7759,20200509,1
7759,20200510,1
7759,20200511,1
7759,20200512,1
7759,20200513,1
7759,20200514,1
7759,20200515,1
7759,20200516,1
7759,20200517,1
7759,20200518,1
7759,20200519,1
7759,20200520,1
7759,20200224,2
7759,20200225,2
7759,20200226,2
7759,20200227,2
7759,20200228,2
7759,20200420,2
7759,20200421,2
7759,20200422,2
7759,20200423,2
7759,20200424,2
11314,20200309,2
11314,20200310,2
11314,20200311,2
11314,20200312,2
11314,20200313,2
11314,20200316,2
11314,20200317,2
11314,20200318,2
11314,20200319,2
11314,20200320,2
11314,20200323,2
11314,20200324,2
11314,20200325,2
11314,20200326,2
11314,20200327,2
11314,20200330,2
11314,20200331,2
11314,20200401,2
11314,20200402,2
11314,20200403,2
9191,20200413,2
9191,20200509,2
11272,20200404,1
11272,20200405,1
11272,20200308,1
11274,20200321,1
11274,20200322,1
11274,20200501,1
11274,20200413,1
11274,20200509,2
11236,20200412,2
11236,20200510,2
10978,20200502,1
10978,20200404,1
10978,20200516,1
6891,20200413,1
6891,20200308,1
6891,20200501,1
6891,20200321,1
6891,20200322,1
6891,20200404,1
6891,20200405,1
6891,20200509,2
11071,20200413,2
11071,20200310,2
11071,20200311,2
11071,20200312,2
11071,20200501,2
11071,20200508,2
6890,20200316,1
6890,20200317,1
6890,20200318,1
6890,20200319,1
6890,20200320,1
6890,20200511,1
6890,20200512,1
6890,20200513,1
6890,20200514,1
6890,20200515,1
6890,20200518,1
6890,20200519,1
6890,20200520,1
6890,20200309,1
6890,20200310,1
6890,20200311,1
6890,20200312,1
6890,20200313,1
6890,20200315,1
6890,20200323,1
6890,20200324,1
6890,20200325,1
6890,20200326,1
6890,20200327,1
6890,20200329,1
6890,20200427,1
6890,20200428,1
6890,20200429,1
6890,20200430,1
6890,20200504,1
6890,20200505,1
6890,20200506,1
6890,20200507,1
6890,20200413,2
6859,20200508,2
9583,20200222,1
9583,20200516,1
9583,20200501,1
9583,20200321,1
9583,20200404,1
6860,20200321,1
6860,20200322,1
6858,20200404,1
6858,20200405,1
6858,20200502,1
6858,20200503,1
6858,20200516,1
6858,20200517,1
6858,20200315,1
6858,20200329,1
6858,20200510,1
12279,20200413,2
12279,20200501,2
12279,20200508,2
11302,20200413,2
11302,20200501,2
11302,20200508,2
501,20200413,2
501,20200501,2
501,20200508,2
11303,20200224,1
5635,20200412,2
5635,20200510,2
11304,20200501,1
11304,20200229,1
11304,20200307,1
11304,20200314,1
11304,20200502,1
11304,20200508,1
11304,20200516,1
7393,20200501,1
7393,20200413,1
7393,20200425,1
7393,20200426,1
7393,20200504,1
7393,20200505,1
7393,20200506,1
7393,20200507,1
7393,20200508,1
7393,20200509,1
7393,20200510,1
7393,20200511,1
7393,20200512,1
7393,20200513,1
7393,20200514,1
7393,20200515,1
7393,20200516,1
7393,20200517,1
7393,20200518,1
7393,20200519,1
7393,20200520,1
7393,20200224,2
7393,20200225,2
7393,20200226,2
7393,20200227,2
7393,20200228,2
7393,20200420,2
7393,20200421,2
7393,20200422,2
7393,20200423,2
7393,20200424,2
11183,20200413,1
11183,20200501,1
11183,20200508,1
4999,20200501,1
4999,20200508,1
4999,20200430,2
4999,20200507,2
4998,20200430,1
4998,20200507,1
4998,20200520,1
4998,20200501,2
4998,20200508,2
9243,20200302,1
9243,20200303,1
9243,20200304,1
9243,20200305,1
9243,20200309,1
9243,20200310,1
9243,20200311,1
9243,20200312,1
9243,20200316,1
9243,20200317,1
9243,20200318,1
9243,20200319,1
9243,20200323,1
9243,20200324,1
9243,20200325,1
9243,20200326,1
9243,20200330,1
9243,20200331,1
9243,20200401,1
9243,20200402,1
9243,20200406,1
9243,20200407,1
9243,20200408,1
9243,20200409,1
9243,20200427,1
9243,20200428,1
9243,20200429,1
9243,20200504,1
9243,20200505,1
9243,20200506,1
9243,20200511,1
9243,20200512,1
9243,20200513,1
9243,20200514,1
9243,20200518,1
9243,20200519,1
9243,20200413,2
9243,20200414,2
9243,20200415,2
9243,20200420,2
9243,20200421,2
9243,20200422,2
9243,20200430,2
9243,20200507,2
9244,20200430,1
9244,20200507,1
9244,20200520,1
9244,20200306,1
9244,20200313,1
9244,20200320,1
9244,20200327,1
9244,20200403,1
9244,20200410,1
9244,20200515,1
9244,20200416,2
9244,20200423,2
9244,20200501,2
9244,20200508,2
11406,20200325,1
1260,20200413,2
1260,20200509,2
11222,20200302,1
11222,20200303,1
11222,20200304,1
11222,20200305,1
11222,20200306,1
11222,20200308,1
11222,20200309,1
11222,20200310,1
11222,20200311,1
11222,20200312,1
11222,20200313,1
11222,20200315,1
11222,20200316,1
11222,20200317,1
11222,20200318,1
11222,20200319,1
11222,20200320,1
11222,20200322,1
11222,20200330,1
11222,20200331,1
11222,20200401,1
11222,20200402,1
11222,20200403,1
11222,20200405,1
11222,20200406,1
11222,20200407,1
11222,20200408,1
11222,20200409,1
11222,20200410,1
11222,20200223,1
11222,20200301,1
11222,20200329,1
11222,20200419,1
11222,20200426,1
11222,20200501,2
11222,20200412,2
11222,20200508,2
11222,20200510,2
2199,20200501,1
2199,20200508,1
2199,20200509,2
11235,20200413,2
11235,20200411,2
11235,20200508,2
11235,20200509,2
11465,20200302,1
11465,20200303,1
11465,20200304,1
11465,20200305,1
11465,20200306,1
11465,20200309,1
11465,20200310,1
11465,20200311,1
11465,20200312,1
11465,20200313,1
11465,20200316,1
11465,20200317,1
11465,20200318,1
11465,20200319,1
11465,20200320,1
11465,20200323,1
11465,20200324,1
11465,20200325,1
11465,20200326,1
11465,20200327,1
11465,20200330,1
11465,20200331,1
11465,20200401,1
11465,20200402,1
11465,20200403,1
11465,20200406,1
11465,20200407,1
11465,20200408,1
11465,20200409,1
11465,20200410,1
11465,20200427,1
11465,20200428,1
11465,20200429,1
11465,20200430,1
11465,20200504,1
11465,20200505,1
11465,20200506,1
11465,20200507,1
11465,20200511,1
11465,20200512,1
11465,20200513,1
11465,20200514,1
11465,20200515,1
11465,20200518,1
11465,20200519,1
11465,20200520,1
11465,20200413,2
11465,20200414,2
11465,20200415,2
11465,20200416,2
11465,20200420,2
11465,20200421,2
11465,20200422,2
11465,20200423,2
11465,20200501,2
11465,20200508,2
4296,20200508,2
4296,20200509,2
4296,20200411,2
4296,20200412,2
9269,20200411,2
9269,20200509,2
9270,20200413,2
9270,20200508,2
9270,20200224,2
9270,20200225,2
9270,20200226,2
9270,20200227,2
9270,20200228,2
9270,20200323,2
9270,20200324,2
9270,20200325,2
9270,20200326,2
9270,20200327,2
12064,20200411,2
12064,20200412,2
12064,20200508,2
12064,20200509,2
12064,20200510,2
12064,20200224,2
12064,20200225,2
12064,20200226,2
12064,20200227,2
12064,20200228,2
12064,20200413,2
12064,20200414,2
12064,20200415,2
12064,20200416,2
12064,20200417,2
12064,20200420,2
12064,20200421,2
12064,20200422,2
12064,20200423,2
12064,20200424,2
11403,20200325,1
11403,20200327,1
11403,20200429,1
11367,20200413,2
11367,20200225,2
11367,20200226,2
11367,20200427,2
11367,20200428,2
11367,20200429,2
11367,20200430,2
11367,20200323,2
11367,20200324,2
11367,20200325,2
11367,20200326,2
11367,20200327,2
11367,20200411,2
11367,20200412,2
11367,20200508,2
11367,20200509,2
11367,20200510,2
11273,20200412,2
11273,20200501,2
11273,20200508,2
11193,20200413,2
11193,20200411,2
11193,20200508,2
11193,20200509,2
11193,20200224,2
11193,20200225,2
11193,20200226,2
11193,20200227,2
11193,20200228,2
11193,20200323,2
11193,20200324,2
11193,20200325,2
11193,20200326,2
11193,20200327,2
11270,20200330,1
11270,20200331,1
11270,20200401,1
11270,20200402,1
11270,20200406,1
11270,20200407,1
11270,20200408,1
11270,20200409,1
11270,20200511,1
11270,20200512,1
11270,20200513,1
11270,20200514,1
11270,20200518,1
11270,20200519,1
11270,20200427,1
11270,20200428,1
11270,20200429,1
11270,20200504,1
11270,20200505,1
11270,20200506,1
11783,20200413,2
11783,20200412,2
11783,20200509,2
11783,20200510,2
11271,20200520,1
11271,20200403,1
11271,20200410,1
11271,20200515,1
11271,20200430,1
11271,20200507,1
11248,20200501,1
11248,20200413,1
11248,20200509,2
11248,20200411,2
11248,20200412,2
10356,20200501,1
10356,20200411,2
10356,20200509,2
10687,20200413,2
10687,20200224,2
10687,20200228,2
10687,20200323,2
10687,20200324,2
10687,20200325,2
10687,20200326,2
10687,20200327,2
10687,20200411,2
10687,20200508,2
10687,20200509,2
7913,20200303,1
7913,20200304,1
7913,20200305,1
7913,20200310,1
7913,20200311,1
7913,20200312,1
7913,20200317,1
7913,20200318,1
7913,20200319,1
7913,20200324,1
7913,20200325,1
7913,20200326,1
7913,20200331,1
7913,20200401,1
7913,20200402,1
7913,20200407,1
7913,20200408,1
7913,20200409,1
7913,20200428,1
7913,20200429,1
7913,20200505,1
7913,20200506,1
7913,20200512,1
7913,20200513,1
7913,20200514,1
7913,20200519,1
7913,20200414,2
7913,20200415,2
7913,20200421,2
7913,20200422,2
7913,20200430,2
7913,20200507,2
7909,20200430,1
7909,20200507,1
7909,20200520,1
7909,20200302,1
7909,20200306,1
7909,20200309,1
7909,20200313,1
7909,20200316,1
7909,20200320,1
7909,20200323,1
7909,20200327,1
7909,20200330,1
7909,20200403,1
7909,20200406,1
7909,20200410,1
7909,20200427,1
7909,20200504,1
7909,20200511,1
7909,20200515,1
7909,20200518,1
7909,20200413,2
7909,20200416,2
7909,20200420,2
7909,20200423,2
7909,20200501,2
7909,20200508,2
1487,20200302,1
1487,20200303,1
1487,20200304,1
1487,20200305,1
1487,20200306,1
1487,20200307,1
1487,20200308,1
1487,20200309,1
1487,20200310,1
1487,20200311,1
1487,20200312,1
1487,20200313,1
1487,20200314,1
1487,20200315,1
1487,20200316,1
1487,20200317,1
1487,20200318,1
1487,20200319,1
1487,20200320,1
1487,20200321,1
1487,20200322,1
1487,20200324,1
1487,20200325,1
1487,20200326,1
1487,20200327,1
1487,20200328,1
1487,20200329,1
1487,20200330,1
1487,20200331,1
1487,20200401,1
1487,20200402,1
1487,20200403,1
1487,20200404,1
1487,20200405,1
1487,20200509,2
1487,20200510,2
1487,20200225,2
1487,20200226,2
1487,20200227,2
1487,20200228,2
1487,20200407,2
1487,20200408,2
1487,20200409,2
1487,20200410,2
1487,20200412,2
1487,20200323,2
1487,20200413,2
4540,20200413,2
4540,20200430,2
4540,20200507,2
11284,20200413,2
11284,20200508,2
11284,20200420,2
11284,20200421,2
11284,20200422,2
11284,20200423,2
11284,20200424,2
11284,20200427,2
11284,20200428,2
11284,20200429,2
11284,20200430,2
11284,20200501,2
11188,20200501,1
11188,20200508,1
11188,20200509,2
11188,20200510,2
11188,20200411,2
11188,20200412,2
11190,20200413,2
11190,20200327,2
11190,20200501,2
11190,20200508,2
10423,20200501,1
10423,20200411,2
10423,20200509,2
11179,20200413,2
11179,20200411,2
11179,20200412,2
11179,20200508,2
11179,20200509,2
11179,20200510,2
11282,20200412,2
11282,20200430,2
11282,20200507,2
10979,20200302,1
10979,20200303,1
10979,20200304,1
10979,20200305,1
10979,20200306,1
10979,20200309,1
10979,20200310,1
10979,20200311,1
10979,20200312,1
10979,20200313,1
10979,20200316,1
10979,20200317,1
10979,20200318,1
10979,20200319,1
10979,20200320,1
10979,20200323,1
10979,20200324,1
10979,20200325,1
10979,20200326,1
10979,20200327,1
10979,20200330,1
10979,20200331,1
10979,20200401,1
10979,20200402,1
10979,20200403,1
10979,20200406,1
10979,20200407,1
10979,20200408,1
10979,20200409,1
10979,20200410,1
10979,20200427,1
10979,20200428,1
10979,20200429,1
10979,20200430,1
10979,20200504,1
10979,20200505,1
10979,20200506,1
10979,20200507,1
10979,20200511,1
10979,20200512,1
10979,20200513,1
10979,20200514,1
10979,20200515,1
10979,20200518,1
10979,20200519,1
10979,20200520,1
10979,20200413,2
10979,20200414,2
10979,20200415,2
10979,20200416,2
10979,20200420,2
10979,20200421,2
10979,20200422,2
10979,20200423,2
10979,20200501,2
10979,20200508,2
11189,20200411,1
359,20200412,1
11187,20200413,1
11187,20200327,1
11178,20200413,1
11212,20200413,2
11212,20200508,2
11212,20200509,2
11195,20200327,1
11195,20200411,1
1488,20200413,1
2356,20200413,2
2356,20200224,2
2356,20200225,2
2356,20200226,2
2356,20200227,2
2356,20200228,2
10212,20200322,2
10212,20200412,2
10212,20200419,2
10212,20200426,2
11148,20200511,1
11148,20200512,1
11148,20200513,1
11148,20200514,1
11148,20200515,1
11148,20200516,1
11148,20200517,1
11148,20200518,1
11148,20200519,1
11148,20200520,1
11148,20200413,2
11148,20200509,2
11148,20200315,2
11148,20200329,2
11148,20200412,2
4888,20200322,1
11301,20200413,2
11301,20200501,2
11301,20200508,2
11264,20200404,1
11264,20200405,1
11262,20200316,1
11262,20200317,1
11262,20200318,1
11262,20200319,1
11262,20200320,1
11262,20200321,1
11262,20200322,1
11262,20200511,1
11262,20200512,1
11262,20200513,1
11262,20200514,1
11262,20200515,1
11262,20200516,1
11262,20200517,1
11262,20200518,1
11262,20200519,1
11262,20200520,1
11262,20200222,1
11262,20200223,1
11262,20200220,1
11262,20200221,1
11262,20200224,1
11262,20200225,1
11262,20200226,1
11262,20200227,1
11262,20200228,1
11262,20200302,1
11262,20200303,1
11262,20200304,1
11262,20200305,1
11262,20200306,1
11262,20200330,1
11262,20200331,1
11262,20200401,1
11262,20200402,1
11262,20200403,1
11262,20200406,1
11262,20200407,1
11262,20200408,1
11262,20200409,1
11262,20200410,1
11262,20200504,1
11262,20200505,1
11262,20200506,1
11262,20200507,1
11262,20200309,1
11262,20200310,1
11262,20200311,1
11262,20200312,1
11262,20200313,1
11262,20200315,1
11262,20200323,1
11262,20200324,1
11262,20200325,1
11262,20200326,1
11262,20200327,1
11262,20200329,1
11262,20200413,2
11262,20200508,2
5274,20200413,1
5274,20200414,1
5274,20200415,1
5274,20200416,1
5274,20200417,1
5274,20200418,1
5274,20200419,1
5274,20200420,1
5274,20200421,1
5274,20200422,1
5274,20200423,1
5274,20200424,1
5274,20200425,1
5274,20200426,1
5274,20200427,1
5274,20200428,1
5274,20200429,1
5274,20200430,1
5274,20200501,1
5274,20200502,1
5274,20200503,1
5274,20200511,1
5274,20200512,1
5274,20200513,1
5274,20200514,1
5274,20200515,1
5274,20200516,1
5274,20200517,1
5274,20200518,1
5274,20200519,1
5274,20200520,1
5274,20200508,2
5274,20200412,2
5274,20200314,2
5274,20200328,2
1610,20200507,1
1610,20200520,1
1610,20200515,1
1610,20200417,2
1610,20200424,2
1610,20200501,2
2187,20200501,1
2187,20200508,1
3007,20200302,1
3007,20200303,1
3007,20200304,1
3007,20200305,1
3007,20200306,1
3007,20200309,1
3007,20200310,1
3007,20200311,1
3007,20200312,1
3007,20200313,1
3007,20200316,1
3007,20200317,1
3007,20200318,1
3007,20200319,1
3007,20200320,1
3007,20200323,1
3007,20200324,1
3007,20200325,1
3007,20200326,1
3007,20200327,1
3007,20200330,1
3007,20200331,1
3007,20200401,1
3007,20200402,1
3007,20200403,1
3007,20200406,1
3007,20200407,1
3007,20200408,1
3007,20200409,1
3007,20200410,1
3007,20200427,1
3007,20200428,1
3007,20200429,1
3007,20200430,1
3007,20200504,1
3007,20200505,1
3007,20200506,1
3007,20200507,1
3007,20200511,1
3007,20200512,1
3007,20200513,1
3007,20200514,1
3007,20200515,1
3007,20200518,1
3007,20200519,1
3007,20200520,1
3007,20200413,2
3007,20200414,2
3007,20200415,2
3007,20200416,2
3007,20200420,2
3007,20200421,2
3007,20200422,2
3007,20200423,2
3007,20200501,2
3007,20200508,2
5821,20200224,2
5821,20200225,2
5821,20200226,2
5821,20200227,2
5821,20200228,2
5821,20200413,2
5821,20200414,2
5821,20200415,2
5821,20200416,2
5821,20200417,2
5821,20200420,2
5821,20200421,2
5821,20200422,2
5821,20200423,2
5821,20200424,2
2752,20200413,1
2528,20200511,1
2528,20200512,1
2528,20200513,1
2528,20200514,1
2528,20200515,1
2528,20200516,1
2528,20200517,1
2528,20200518,1
2528,20200519,1
2528,20200520,1
2528,20200413,2
2528,20200508,2
2528,20200314,2
2528,20200315,2
2528,20200328,2
2528,20200329,2
2528,20200411,2
2528,20200412,2
11200,20200220,1
11200,20200221,1
11200,20200224,1
11200,20200225,1
11200,20200226,1
11200,20200227,1
11200,20200228,1
11200,20200302,1
11200,20200303,1
11200,20200304,1
11200,20200305,1
11200,20200306,1
11200,20200316,1
11200,20200317,1
11200,20200318,1
11200,20200319,1
11200,20200320,1
11200,20200309,1
11200,20200310,1
11200,20200311,1
11200,20200312,1
11200,20200313,1
11200,20200315,1
11200,20200323,1
11200,20200324,1
11200,20200325,1
11200,20200326,1
11200,20200327,1
11200,20200329,1
11200,20200330,1
11200,20200331,1
11200,20200401,1
11200,20200402,1
11200,20200403,1
11200,20200405,1
11200,20200511,1
11200,20200512,1
11200,20200513,1
11200,20200514,1
11200,20200515,1
11200,20200517,1
11200,20200518,1
11200,20200519,1
11200,20200520,1
11200,20200427,1
11200,20200428,1
11200,20200429,1
11200,20200430,1
11200,20200503,1
11200,20200504,1
11200,20200505,1
11200,20200506,1
11200,20200507,1
11200,20200510,1
11201,20200322,1
11201,20200419,1
11201,20200426,1
7471,20200413,1
7471,20200507,1
7471,20200520,1
7471,20200508,2
7471,20200501,2
7622,20200222,1
7622,20200223,1
7622,20200220,1
7622,20200221,1
7622,20200224,1
7622,20200225,1
7622,20200226,1
7622,20200227,1
7622,20200228,1
7622,20200302,1
7622,20200303,1
7622,20200304,1
7622,20200305,1
7622,20200306,1
7622,20200316,1
7622,20200317,1
7622,20200318,1
7622,20200319,1
7622,20200320,1
7622,20200330,1
7622,20200331,1
7622,20200401,1
7622,20200402,1
7622,20200403,1
7622,20200404,1
7622,20200405,1
7622,20200427,1
7622,20200428,1
7622,20200429,1
7622,20200430,1
7622,20200501,1
7622,20200502,1
7622,20200503,1
7622,20200511,1
7622,20200512,1
7622,20200513,1
7622,20200514,1
7622,20200515,1
7622,20200516,1
7622,20200517,1
7622,20200518,1
7622,20200519,1
7622,20200520,1
7622,20200309,1
7622,20200310,1
7622,20200311,1
7622,20200312,1
7622,20200313,1
7622,20200315,1
7622,20200323,1
7622,20200324,1
7622,20200325,1
7622,20200326,1
7622,20200327,1
7622,20200329,1
7622,20200504,1
7622,20200505,1
7622,20200506,1
7622,20200507,1
7622,20200510,1
7622,20200508,2
11293,20200413,1
11293,20200412,2
7623,20200229,1
7623,20200301,1
7623,20200307,1
7623,20200308,1
7623,20200321,1
7623,20200322,1
10034,20200413,1
11383,20200414,2
10587,20200413,2
8610,20200424,1
8610,20200515,1
10636,20200413,2
10636,20200307,2
10636,20200404,2
10636,20200222,2
10603,20200511,1
10603,20200512,1
10603,20200513,1
10603,20200514,1
10603,20200515,1
10603,20200518,1
10603,20200519,1
10603,20200520,1
